Date,Year,Month,MonthName,Quarter,Week,Day,DayName
2002-11-03,2002,11,November,4,44,3,Sunday
2002-11-04,2002,11,November,4,45,4,Monday
2002-11-06,2002,11,November,4,45,6,Wednesday
2002-11-07,2002,11,November,4,45,7,Thursday
2002-11-08,2002,11,November,4,45,8,Friday
2002-11-09,2002,11,November,4,45,9,Saturday
2002-11-10,2002,11,November,4,45,10,Sunday
2002-11-13,2002,11,November,4,46,13,Wednesday
2002-11-14,2002,11,November,4,46,14,Thursday
2002-11-16,2002,11,November,4,46,16,Saturday
2002-11-17,2002,11,November,4,46,17,Sunday
2002-11-22,2002,11,November,4,47,22,Friday
2002-11-23,2002,11,November,4,47,23,Saturday
2002-11-24,2002,11,November,4,47,24,Sunday
2002-11-30,2002,11,November,4,48,30,Saturday
2002-12-01,2002,12,December,4,48,1,Sunday
2002-12-02,2002,12,December,4,49,2,Monday
2002-12-03,2002,12,December,4,49,3,Tuesday
2002-12-04,2002,12,December,4,49,4,Wednesday
2002-12-07,2002,12,December,4,49,7,Saturday
2002-12-08,2002,12,December,4,49,8,Sunday
2002-12-09,2002,12,December,4,50,9,Monday
2002-12-14,2002,12,December,4,50,14,Saturday
2002-12-15,2002,12,December,4,50,15,Sunday
2002-12-16,2002,12,December,4,51,16,Monday
2002-12-18,2002,12,December,4,51,18,Wednesday
2002-12-19,2002,12,December,4,51,19,Thursday
2002-12-20,2002,12,December,4,51,20,Friday
2002-12-21,2002,12,December,4,51,21,Saturday
2002-12-22,2002,12,December,4,51,22,Sunday
2002-12-23,2002,12,December,4,52,23,Monday
2002-12-26,2002,12,December,4,52,26,Thursday
2002-12-28,2002,12,December,4,52,28,Saturday
2002-12-29,2002,12,December,4,52,29,Sunday
2003-01-01,2003,1,January,1,1,1,Wednesday
2003-01-02,2003,1,January,1,1,2,Thursday
2003-01-04,2003,1,January,1,1,4,Saturday
2003-01-05,2003,1,January,1,1,5,Sunday
2003-01-06,2003,1,January,1,2,6,Monday
2003-01-10,2003,1,January,1,2,10,Friday
2003-01-11,2003,1,January,1,2,11,Saturday
2003-01-12,2003,1,January,1,2,12,Sunday
2003-01-14,2003,1,January,1,3,14,Tuesday
2003-01-15,2003,1,January,1,3,15,Wednesday
2003-01-18,2003,1,January,1,3,18,Saturday
2003-01-19,2003,1,January,1,3,19,Sunday
2003-01-21,2003,1,January,1,4,21,Tuesday
2003-01-22,2003,1,January,1,4,22,Wednesday
2003-01-25,2003,1,January,1,4,25,Saturday
2003-01-26,2003,1,January,1,4,26,Sunday
2003-01-28,2003,1,January,1,5,28,Tuesday
2003-01-29,2003,1,January,1,5,29,Wednesday
2003-02-01,2003,2,February,1,5,1,Saturday
2003-02-02,2003,2,February,1,5,2,Sunday
2003-02-04,2003,2,February,1,6,4,Tuesday
2003-02-05,2003,2,February,1,6,5,Wednesday
2003-02-08,2003,2,February,1,6,8,Saturday
2003-02-09,2003,2,February,1,6,9,Sunday
2003-02-15,2003,2,February,1,7,15,Saturday
2003-02-16,2003,2,February,1,7,16,Sunday
2003-02-19,2003,2,February,1,8,19,Wednesday
2003-02-22,2003,2,February,1,8,22,Saturday
2003-02-23,2003,2,February,1,8,23,Sunday
2003-02-24,2003,2,February,1,9,24,Monday
2003-02-28,2003,2,February,1,9,28,Friday
2003-03-01,2003,3,March,1,9,1,Saturday
2003-03-02,2003,3,March,1,9,2,Sunday
2003-03-03,2003,3,March,1,10,3,Monday
2003-03-05,2003,3,March,1,10,5,Wednesday
2003-03-08,2003,3,March,1,10,8,Saturday
2003-03-09,2003,3,March,1,10,9,Sunday
2003-03-14,2003,3,March,1,11,14,Friday
2003-03-15,2003,3,March,1,11,15,Saturday
2003-03-16,2003,3,March,1,11,16,Sunday
2003-03-18,2003,3,March,1,12,18,Tuesday
2003-03-19,2003,3,March,1,12,19,Wednesday
2003-03-22,2003,3,March,1,12,22,Saturday
2003-03-23,2003,3,March,1,12,23,Sunday
2003-03-24,2003,3,March,1,13,24,Monday
2003-04-05,2003,4,April,2,14,5,Saturday
2003-04-06,2003,4,April,2,14,6,Sunday
2003-04-07,2003,4,April,2,15,7,Monday
2003-04-08,2003,4,April,2,15,8,Tuesday
2003-04-11,2003,4,April,2,15,11,Friday
2003-04-12,2003,4,April,2,15,12,Saturday
2003-04-13,2003,4,April,2,15,13,Sunday
2003-04-16,2003,4,April,2,16,16,Wednesday
2003-04-18,2003,4,April,2,16,18,Friday
2003-04-19,2003,4,April,2,16,19,Saturday
2003-04-20,2003,4,April,2,16,20,Sunday
2003-04-21,2003,4,April,2,17,21,Monday
2003-04-22,2003,4,April,2,17,22,Tuesday
2003-04-26,2003,4,April,2,17,26,Saturday
2003-04-27,2003,4,April,2,17,27,Sunday
2003-05-03,2003,5,May,2,18,3,Saturday
2003-05-04,2003,5,May,2,18,4,Sunday
2003-05-07,2003,5,May,2,19,7,Wednesday
2003-05-10,2003,5,May,2,19,10,Saturday
2003-05-11,2003,5,May,2,19,11,Sunday
2003-05-17,2003,5,May,2,20,17,Saturday
2003-05-18,2003,5,May,2,20,18,Sunday
2003-05-20,2003,5,May,2,21,20,Tuesday
2003-05-24,2003,5,May,2,21,24,Saturday
2003-05-25,2003,5,May,2,21,25,Sunday
2003-05-31,2003,5,May,2,22,31,Saturday
2003-06-01,2003,6,June,2,22,1,Sunday
2003-06-14,2003,6,June,2,24,14,Saturday
2003-06-15,2003,6,June,2,24,15,Sunday
2003-06-21,2003,6,June,2,25,21,Saturday
2003-06-22,2003,6,June,2,25,22,Sunday
2003-08-01,2003,8,August,3,31,1,Friday
2003-08-02,2003,8,August,3,31,2,Saturday
2003-08-03,2003,8,August,3,31,3,Sunday
2003-08-08,2003,8,August,3,32,8,Friday
2003-08-09,2003,8,August,3,32,9,Saturday
2003-08-10,2003,8,August,3,32,10,Sunday
2003-08-16,2003,8,August,3,33,16,Saturday
2003-08-17,2003,8,August,3,33,17,Sunday
2003-08-23,2003,8,August,3,34,23,Saturday
2003-08-24,2003,8,August,3,34,24,Sunday
2003-08-25,2003,8,August,3,35,25,Monday
2003-08-26,2003,8,August,3,35,26,Tuesday
2003-08-27,2003,8,August,3,35,27,Wednesday
2003-08-30,2003,8,August,3,35,30,Saturday
2003-08-31,2003,8,August,3,35,31,Sunday
2003-09-01,2003,9,September,3,36,1,Monday
2003-09-02,2003,9,September,3,36,2,Tuesday
2003-09-03,2003,9,September,3,36,3,Wednesday
2003-09-13,2003,9,September,3,37,13,Saturday
2003-09-14,2003,9,September,3,37,14,Sunday
2003-09-15,2003,9,September,3,38,15,Monday
2003-09-20,2003,9,September,3,38,20,Saturday
2003-09-21,2003,9,September,3,38,21,Sunday
2003-09-26,2003,9,September,3,39,26,Friday
2003-09-27,2003,9,September,3,39,27,Saturday
2003-09-28,2003,9,September,3,39,28,Sunday
2003-10-04,2003,10,October,4,40,4,Saturday
2003-10-05,2003,10,October,4,40,5,Sunday
2003-10-14,2003,10,October,4,42,14,Tuesday
2003-10-17,2003,10,October,4,42,17,Friday
2003-10-18,2003,10,October,4,42,18,Saturday
2003-10-19,2003,10,October,4,42,19,Sunday
2003-10-20,2003,10,October,4,43,20,Monday
2003-10-21,2003,10,October,4,43,21,Tuesday
2003-10-25,2003,10,October,4,43,25,Saturday
2003-10-26,2003,10,October,4,43,26,Sunday
2003-10-28,2003,10,October,4,44,28,Tuesday
2003-10-29,2003,10,October,4,44,29,Wednesday
2003-10-30,2003,10,October,4,44,30,Thursday
2003-11-01,2003,11,November,4,44,1,Saturday
2003-11-02,2003,11,November,4,44,2,Sunday
2003-11-03,2003,11,November,4,45,3,Monday
2003-11-08,2003,11,November,4,45,8,Saturday
2003-11-09,2003,11,November,4,45,9,Sunday
2003-11-10,2003,11,November,4,46,10,Monday
2003-11-21,2003,11,November,4,47,21,Friday
2003-11-22,2003,11,November,4,47,22,Saturday
2003-11-23,2003,11,November,4,47,23,Sunday
2003-11-24,2003,11,November,4,48,24,Monday
2003-11-29,2003,11,November,4,48,29,Saturday
2003-11-30,2003,11,November,4,48,30,Sunday
2003-12-02,2003,12,December,4,49,2,Tuesday
2003-12-03,2003,12,December,4,49,3,Wednesday
2003-12-04,2003,12,December,4,49,4,Thursday
2003-12-05,2003,12,December,4,49,5,Friday
2003-12-06,2003,12,December,4,49,6,Saturday
2003-12-07,2003,12,December,4,49,7,Sunday
2003-12-13,2003,12,December,4,50,13,Saturday
2003-12-14,2003,12,December,4,50,14,Sunday
2003-12-16,2003,12,December,4,51,16,Tuesday
2003-12-17,2003,12,December,4,51,17,Wednesday
2003-12-19,2003,12,December,4,51,19,Friday
2003-12-20,2003,12,December,4,51,20,Saturday
2003-12-21,2003,12,December,4,51,21,Sunday
2003-12-22,2003,12,December,4,52,22,Monday
2003-12-26,2003,12,December,4,52,26,Friday
2003-12-28,2003,12,December,4,52,28,Sunday
2003-12-29,2003,12,December,4,1,29,Monday
2004-01-03,2004,1,January,1,1,3,Saturday
2004-01-04,2004,1,January,1,1,4,Sunday
2004-01-06,2004,1,January,1,2,6,Tuesday
2004-01-07,2004,1,January,1,2,7,Wednesday
2004-01-09,2004,1,January,1,2,9,Friday
2004-01-10,2004,1,January,1,2,10,Saturday
2004-01-11,2004,1,January,1,2,11,Sunday
2004-01-17,2004,1,January,1,3,17,Saturday
2004-01-18,2004,1,January,1,3,18,Sunday
2004-01-19,2004,1,January,1,4,19,Monday
2004-01-21,2004,1,January,1,4,21,Wednesday
2004-01-24,2004,1,January,1,4,24,Saturday
2004-01-25,2004,1,January,1,4,25,Sunday
2004-01-27,2004,1,January,1,5,27,Tuesday
2004-01-28,2004,1,January,1,5,28,Wednesday
2004-01-30,2004,1,January,1,5,30,Friday
2004-01-31,2004,1,January,1,5,31,Saturday
2004-02-01,2004,2,February,1,5,1,Sunday
2004-02-04,2004,2,February,1,6,4,Wednesday
2004-02-06,2004,2,February,1,6,6,Friday
2004-02-07,2004,2,February,1,6,7,Saturday
2004-02-08,2004,2,February,1,6,8,Sunday
2004-02-10,2004,2,February,1,7,10,Tuesday
2004-02-11,2004,2,February,1,7,11,Wednesday
2004-02-14,2004,2,February,1,7,14,Saturday
2004-02-15,2004,2,February,1,7,15,Sunday
2004-02-20,2004,2,February,1,8,20,Friday
2004-02-21,2004,2,February,1,8,21,Saturday
2004-02-22,2004,2,February,1,8,22,Sunday
2004-02-28,2004,2,February,1,9,28,Saturday
2004-02-29,2004,2,February,1,9,29,Sunday
2004-03-03,2004,3,March,1,10,3,Wednesday
2004-03-05,2004,3,March,1,10,5,Friday
2004-03-06,2004,3,March,1,10,6,Saturday
2004-03-07,2004,3,March,1,10,7,Sunday
2004-03-09,2004,3,March,1,11,9,Tuesday
2004-03-13,2004,3,March,1,11,13,Saturday
2004-03-14,2004,3,March,1,11,14,Sunday
2004-03-17,2004,3,March,1,12,17,Wednesday
2004-03-19,2004,3,March,1,12,19,Friday
2004-03-20,2004,3,March,1,12,20,Saturday
2004-03-21,2004,3,March,1,12,21,Sunday
2004-03-22,2004,3,March,1,13,22,Monday
2004-03-25,2004,3,March,1,13,25,Thursday
2004-03-27,2004,3,March,1,13,27,Saturday
2004-03-28,2004,3,March,1,13,28,Sunday
2004-04-02,2004,4,April,2,14,2,Friday
2004-04-03,2004,4,April,2,14,3,Saturday
2004-04-04,2004,4,April,2,14,4,Sunday
2004-04-05,2004,4,April,2,15,5,Monday
2004-04-09,2004,4,April,2,15,9,Friday
2004-04-10,2004,4,April,2,15,10,Saturday
2004-04-11,2004,4,April,2,15,11,Sunday
2004-04-12,2004,4,April,2,16,12,Monday
2004-04-13,2004,4,April,2,16,13,Tuesday
2004-04-14,2004,4,April,2,16,14,Wednesday
2004-04-16,2004,4,April,2,16,16,Friday
2004-04-17,2004,4,April,2,16,17,Saturday
2004-04-18,2004,4,April,2,16,18,Sunday
2004-04-20,2004,4,April,2,17,20,Tuesday
2004-04-21,2004,4,April,2,17,21,Wednesday
2004-04-24,2004,4,April,2,17,24,Saturday
2004-04-25,2004,4,April,2,17,25,Sunday
2004-04-30,2004,4,April,2,18,30,Friday
2004-05-01,2004,5,May,2,18,1,Saturday
2004-05-02,2004,5,May,2,18,2,Sunday
2004-05-04,2004,5,May,2,19,4,Tuesday
2004-05-08,2004,5,May,2,19,8,Saturday
2004-05-09,2004,5,May,2,19,9,Sunday
2004-05-11,2004,5,May,2,20,11,Tuesday
2004-05-12,2004,5,May,2,20,12,Wednesday
2004-05-14,2004,5,May,2,20,14,Friday
2004-05-15,2004,5,May,2,20,15,Saturday
2004-05-16,2004,5,May,2,20,16,Sunday
2004-05-21,2004,5,May,2,21,21,Friday
2004-05-22,2004,5,May,2,21,22,Saturday
2004-05-23,2004,5,May,2,21,23,Sunday
2004-08-06,2004,8,August,3,32,6,Friday
2004-08-07,2004,8,August,3,32,7,Saturday
2004-08-08,2004,8,August,3,32,8,Sunday
2004-08-14,2004,8,August,3,33,14,Saturday
2004-08-15,2004,8,August,3,33,15,Sunday
2004-08-21,2004,8,August,3,34,21,Saturday
2004-08-22,2004,8,August,3,34,22,Sunday
2004-08-24,2004,8,August,3,35,24,Tuesday
2004-08-25,2004,8,August,3,35,25,Wednesday
2004-08-27,2004,8,August,3,35,27,Friday
2004-08-28,2004,8,August,3,35,28,Saturday
2004-08-29,2004,8,August,3,35,29,Sunday
2004-08-30,2004,8,August,3,36,30,Monday
2004-09-11,2004,9,September,3,37,11,Saturday
2004-09-12,2004,9,September,3,37,12,Sunday
2004-09-13,2004,9,September,3,38,13,Monday
2004-09-18,2004,9,September,3,38,18,Saturday
2004-09-19,2004,9,September,3,38,19,Sunday
2004-09-20,2004,9,September,3,39,20,Monday
2004-09-21,2004,9,September,3,39,21,Tuesday
2004-09-22,2004,9,September,3,39,22,Wednesday
2004-09-23,2004,9,September,3,39,23,Thursday
2004-09-25,2004,9,September,3,39,25,Saturday
2004-09-26,2004,9,September,3,39,26,Sunday
2004-09-27,2004,9,September,3,40,27,Monday
2004-09-28,2004,9,September,3,40,28,Tuesday
2004-10-02,2004,10,October,4,40,2,Saturday
2004-10-03,2004,10,October,4,40,3,Sunday
2004-10-04,2004,10,October,4,41,4,Monday
2004-10-15,2004,10,October,4,42,15,Friday
2004-10-16,2004,10,October,4,42,16,Saturday
2004-10-17,2004,10,October,4,42,17,Sunday
2004-10-18,2004,10,October,4,43,18,Monday
2004-10-23,2004,10,October,4,43,23,Saturday
2004-10-24,2004,10,October,4,43,24,Sunday
2004-10-26,2004,10,October,4,44,26,Tuesday
2004-10-27,2004,10,October,4,44,27,Wednesday
2004-10-28,2004,10,October,4,44,28,Thursday
2004-10-29,2004,10,October,4,44,29,Friday
2004-10-30,2004,10,October,4,44,30,Saturday
2004-10-31,2004,10,October,4,44,31,Sunday
2004-11-01,2004,11,November,4,45,1,Monday
2004-11-06,2004,11,November,4,45,6,Saturday
2004-11-07,2004,11,November,4,45,7,Sunday
2004-11-10,2004,11,November,4,46,10,Wednesday
2004-11-11,2004,11,November,4,46,11,Thursday
2004-11-13,2004,11,November,4,46,13,Saturday
2004-11-14,2004,11,November,4,46,14,Sunday
2004-11-19,2004,11,November,4,47,19,Friday
2004-11-20,2004,11,November,4,47,20,Saturday
2004-11-21,2004,11,November,4,47,21,Sunday
2004-11-22,2004,11,November,4,48,22,Monday
2004-11-27,2004,11,November,4,48,27,Saturday
2004-11-28,2004,11,November,4,48,28,Sunday
2004-12-03,2004,12,December,4,49,3,Friday
2004-12-04,2004,12,December,4,49,4,Saturday
2004-12-05,2004,12,December,4,49,5,Sunday
2004-12-06,2004,12,December,4,50,6,Monday
2004-12-11,2004,12,December,4,50,11,Saturday
2004-12-12,2004,12,December,4,50,12,Sunday
2004-12-13,2004,12,December,4,51,13,Monday
2004-12-14,2004,12,December,4,51,14,Tuesday
2004-12-17,2004,12,December,4,51,17,Friday
2004-12-18,2004,12,December,4,51,18,Saturday
2004-12-19,2004,12,December,4,51,19,Sunday
2004-12-20,2004,12,December,4,52,20,Monday
2004-12-21,2004,12,December,4,52,21,Tuesday
2004-12-22,2004,12,December,4,52,22,Wednesday
2004-12-26,2004,12,December,4,52,26,Sunday
2004-12-28,2004,12,December,4,53,28,Tuesday
2004-12-29,2004,12,December,4,53,29,Wednesday
2005-01-01,2005,1,January,1,53,1,Saturday
2005-01-03,2005,1,January,1,1,3,Monday
2005-01-04,2005,1,January,1,1,4,Tuesday
2005-01-05,2005,1,January,1,1,5,Wednesday
2005-01-06,2005,1,January,1,1,6,Thursday
2005-01-08,2005,1,January,1,1,8,Saturday
2005-01-09,2005,1,January,1,1,9,Sunday
2005-01-11,2005,1,January,1,2,11,Tuesday
2005-01-12,2005,1,January,1,2,12,Wednesday
2005-01-15,2005,1,January,1,2,15,Saturday
2005-01-16,2005,1,January,1,2,16,Sunday
2005-01-19,2005,1,January,1,3,19,Wednesday
2005-01-21,2005,1,January,1,3,21,Friday
2005-01-22,2005,1,January,1,3,22,Saturday
2005-01-23,2005,1,January,1,3,23,Sunday
2005-01-24,2005,1,January,1,4,24,Monday
2005-01-25,2005,1,January,1,4,25,Tuesday
2005-01-26,2005,1,January,1,4,26,Wednesday
2005-01-29,2005,1,January,1,4,29,Saturday
2005-01-30,2005,1,January,1,4,30,Sunday
2005-02-01,2005,2,February,1,5,1,Tuesday
2005-02-02,2005,2,February,1,5,2,Wednesday
2005-02-03,2005,2,February,1,5,3,Thursday
2005-02-05,2005,2,February,1,5,5,Saturday
2005-02-06,2005,2,February,1,5,6,Sunday
2005-02-12,2005,2,February,1,6,12,Saturday
2005-02-13,2005,2,February,1,6,13,Sunday
2005-02-14,2005,2,February,1,7,14,Monday
2005-02-18,2005,2,February,1,7,18,Friday
2005-02-19,2005,2,February,1,7,19,Saturday
2005-02-20,2005,2,February,1,7,20,Sunday
2005-02-22,2005,2,February,1,8,22,Tuesday
2005-02-26,2005,2,February,1,8,26,Saturday
2005-02-27,2005,2,February,1,8,27,Sunday
2005-02-28,2005,2,February,1,9,28,Monday
2005-03-01,2005,3,March,1,9,1,Tuesday
2005-03-02,2005,3,March,1,9,2,Wednesday
2005-03-04,2005,3,March,1,9,4,Friday
2005-03-05,2005,3,March,1,9,5,Saturday
2005-03-06,2005,3,March,1,9,6,Sunday
2005-03-07,2005,3,March,1,10,7,Monday
2005-03-12,2005,3,March,1,10,12,Saturday
2005-03-13,2005,3,March,1,10,13,Sunday
2005-03-15,2005,3,March,1,11,15,Tuesday
2005-03-16,2005,3,March,1,11,16,Wednesday
2005-03-19,2005,3,March,1,11,19,Saturday
2005-03-20,2005,3,March,1,11,20,Sunday
2005-04-02,2005,4,April,2,13,2,Saturday
2005-04-03,2005,4,April,2,13,3,Sunday
2005-04-09,2005,4,April,2,14,9,Saturday
2005-04-10,2005,4,April,2,14,10,Sunday
2005-04-16,2005,4,April,2,15,16,Saturday
2005-04-17,2005,4,April,2,15,17,Sunday
2005-04-19,2005,4,April,2,16,19,Tuesday
2005-04-20,2005,4,April,2,16,20,Wednesday
2005-04-22,2005,4,April,2,16,22,Friday
2005-04-23,2005,4,April,2,16,23,Saturday
2005-04-24,2005,4,April,2,16,24,Sunday
2005-04-25,2005,4,April,2,17,25,Monday
2005-04-26,2005,4,April,2,17,26,Tuesday
2005-04-27,2005,4,April,2,17,27,Wednesday
2005-04-28,2005,4,April,2,17,28,Thursday
2005-04-29,2005,4,April,2,17,29,Friday
2005-04-30,2005,4,April,2,17,30,Saturday
2005-05-01,2005,5,May,2,17,1,Sunday
2005-05-02,2005,5,May,2,18,2,Monday
2005-05-04,2005,5,May,2,18,4,Wednesday
2005-05-06,2005,5,May,2,18,6,Friday
2005-05-07,2005,5,May,2,18,7,Saturday
2005-05-08,2005,5,May,2,18,8,Sunday
2005-05-10,2005,5,May,2,19,10,Tuesday
2005-05-11,2005,5,May,2,19,11,Wednesday
2005-05-14,2005,5,May,2,19,14,Saturday
2005-05-15,2005,5,May,2,19,15,Sunday
2005-05-20,2005,5,May,2,20,20,Friday
2005-05-21,2005,5,May,2,20,21,Saturday
2005-05-22,2005,5,May,2,20,22,Sunday
2005-05-28,2005,5,May,2,21,28,Saturday
2005-05-29,2005,5,May,2,21,29,Sunday
2005-07-29,2005,7,July,3,30,29,Friday
2005-07-30,2005,7,July,3,30,30,Saturday
2005-07-31,2005,7,July,3,30,31,Sunday
2005-08-05,2005,8,August,3,31,5,Friday
2005-08-06,2005,8,August,3,31,6,Saturday
2005-08-07,2005,8,August,3,31,7,Sunday
2005-08-13,2005,8,August,3,32,13,Saturday
2005-08-14,2005,8,August,3,32,14,Sunday
2005-08-20,2005,8,August,3,33,20,Saturday
2005-08-21,2005,8,August,3,33,21,Sunday
2005-08-23,2005,8,August,3,34,23,Tuesday
2005-08-24,2005,8,August,3,34,24,Wednesday
2005-08-27,2005,8,August,3,34,27,Saturday
2005-08-28,2005,8,August,3,34,28,Sunday
2005-09-10,2005,9,September,3,36,10,Saturday
2005-09-11,2005,9,September,3,36,11,Sunday
2005-09-12,2005,9,September,3,37,12,Monday
2005-09-17,2005,9,September,3,37,17,Saturday
2005-09-18,2005,9,September,3,37,18,Sunday
2005-09-19,2005,9,September,3,38,19,Monday
2005-09-20,2005,9,September,3,38,20,Tuesday
2005-09-21,2005,9,September,3,38,21,Wednesday
2005-09-22,2005,9,September,3,38,22,Thursday
2005-09-24,2005,9,September,3,38,24,Saturday
2005-09-25,2005,9,September,3,38,25,Sunday
2005-09-26,2005,9,September,3,39,26,Monday
2005-10-01,2005,10,October,4,39,1,Saturday
2005-10-02,2005,10,October,4,39,2,Sunday
2005-10-15,2005,10,October,4,41,15,Saturday
2005-10-16,2005,10,October,4,41,16,Sunday
2005-10-17,2005,10,October,4,42,17,Monday
2005-10-22,2005,10,October,4,42,22,Saturday
2005-10-23,2005,10,October,4,42,23,Sunday
2005-10-26,2005,10,October,4,43,26,Wednesday
2005-10-27,2005,10,October,4,43,27,Thursday
2005-10-29,2005,10,October,4,43,29,Saturday
2005-10-30,2005,10,October,4,43,30,Sunday
2005-10-31,2005,10,October,4,44,31,Monday
2005-11-05,2005,11,November,4,44,5,Saturday
2005-11-06,2005,11,November,4,44,6,Sunday
2005-11-07,2005,11,November,4,45,7,Monday
2005-11-11,2005,11,November,4,45,11,Friday
2005-11-19,2005,11,November,4,46,19,Saturday
2005-11-20,2005,11,November,4,46,20,Sunday
2005-11-25,2005,11,November,4,47,25,Friday
2005-11-26,2005,11,November,4,47,26,Saturday
2005-11-27,2005,11,November,4,47,27,Sunday
2005-11-30,2005,11,November,4,48,30,Wednesday
2005-12-03,2005,12,December,4,48,3,Saturday
2005-12-04,2005,12,December,4,48,4,Sunday
2005-12-05,2005,12,December,4,49,5,Monday
2005-12-06,2005,12,December,4,49,6,Tuesday
2005-12-10,2005,12,December,4,49,10,Saturday
2005-12-11,2005,12,December,4,49,11,Sunday
2005-12-12,2005,12,December,4,50,12,Monday
2005-12-14,2005,12,December,4,50,14,Wednesday
2005-12-16,2005,12,December,4,50,16,Friday
2005-12-17,2005,12,December,4,50,17,Saturday
2005-12-18,2005,12,December,4,50,18,Sunday
2005-12-20,2005,12,December,4,51,20,Tuesday
2005-12-21,2005,12,December,4,51,21,Wednesday
2005-12-22,2005,12,December,4,51,22,Thursday
2005-12-26,2005,12,December,4,52,26,Monday
2005-12-28,2005,12,December,4,52,28,Wednesday
2005-12-31,2005,12,December,4,52,31,Saturday
2006-01-02,2006,1,January,1,1,2,Monday
2006-01-03,2006,1,January,1,1,3,Tuesday
2006-01-04,2006,1,January,1,1,4,Wednesday
2006-01-05,2006,1,January,1,1,5,Thursday
2006-01-07,2006,1,January,1,1,7,Saturday
2006-01-08,2006,1,January,1,1,8,Sunday
2006-01-11,2006,1,January,1,2,11,Wednesday
2006-01-12,2006,1,January,1,2,12,Thursday
2006-01-14,2006,1,January,1,2,14,Saturday
2006-01-15,2006,1,January,1,2,15,Sunday
2006-01-18,2006,1,January,1,3,18,Wednesday
2006-01-21,2006,1,January,1,3,21,Saturday
2006-01-22,2006,1,January,1,3,22,Sunday
2006-01-23,2006,1,January,1,4,23,Monday
2006-01-27,2006,1,January,1,4,27,Friday
2006-01-28,2006,1,January,1,4,28,Saturday
2006-01-29,2006,1,January,1,4,29,Sunday
2006-01-31,2006,1,January,1,5,31,Tuesday
2006-02-01,2006,2,February,1,5,1,Wednesday
2006-02-04,2006,2,February,1,5,4,Saturday
2006-02-05,2006,2,February,1,5,5,Sunday
2006-02-07,2006,2,February,1,6,7,Tuesday
2006-02-08,2006,2,February,1,6,8,Wednesday
2006-02-11,2006,2,February,1,6,11,Saturday
2006-02-12,2006,2,February,1,6,12,Sunday
2006-02-13,2006,2,February,1,7,13,Monday
2006-02-14,2006,2,February,1,7,14,Tuesday
2006-02-15,2006,2,February,1,7,15,Wednesday
2006-02-17,2006,2,February,1,7,17,Friday
2006-02-18,2006,2,February,1,7,18,Saturday
2006-02-19,2006,2,February,1,7,19,Sunday
2006-02-22,2006,2,February,1,8,22,Wednesday
2006-02-25,2006,2,February,1,8,25,Saturday
2006-02-26,2006,2,February,1,8,26,Sunday
2006-03-04,2006,3,March,1,9,4,Saturday
2006-03-05,2006,3,March,1,9,5,Sunday
2006-03-06,2006,3,March,1,10,6,Monday
2006-03-07,2006,3,March,1,10,7,Tuesday
2006-03-11,2006,3,March,1,10,11,Saturday
2006-03-12,2006,3,March,1,10,12,Sunday
2006-03-15,2006,3,March,1,11,15,Wednesday
2006-03-18,2006,3,March,1,11,18,Saturday
2006-03-19,2006,3,March,1,11,19,Sunday
2006-03-21,2006,3,March,1,12,21,Tuesday
2006-03-22,2006,3,March,1,12,22,Wednesday
2006-03-23,2006,3,March,1,12,23,Thursday
2006-03-25,2006,3,March,1,12,25,Saturday
2006-03-26,2006,3,March,1,12,26,Sunday
2006-03-27,2006,3,March,1,13,27,Monday
2006-03-29,2006,3,March,1,13,29,Wednesday
2006-04-01,2006,4,April,2,13,1,Saturday
2006-04-02,2006,4,April,2,13,2,Sunday
2006-04-03,2006,4,April,2,14,3,Monday
2006-04-04,2006,4,April,2,14,4,Tuesday
2006-04-08,2006,4,April,2,14,8,Saturday
2006-04-09,2006,4,April,2,14,9,Sunday
2006-04-12,2006,4,April,2,15,12,Wednesday
2006-04-14,2006,4,April,2,15,14,Friday
